cd_fcu;CMAET60;CMAST60;CMATT60;CMACT60;year;nm_fcu;cd_mun;nm_mun
23044000820;274,333333333333314;149,333333333333343;3,10958666666667e+05;16,000000000000000;2019;Nossa Senhora da Penha;2304400;Fortaleza
23044000821;247,000000000000000;109,000000000000000;1,77684333333333e+05;13,000000000000000;2019;Nova União I;2304400;Fortaleza
23044000822;68,500000000000000;34,750000000000000;8,07455000000000e+04;3,000000000000000;2019;Novo Renascer/Paupina;2304400;Fortaleza
23044000823;175,000000000000000;92,000000000000000;1,73297333333333e+05;8,333333333333334;2019;Novo Tempo III;2304400;Fortaleza
23044000824;195,333333333333343;102,000000000000000;2,91765000000000e+05;11,333333333333334;2019;Ocupação da Granjinha;2304400;Fortaleza
23044000825;275,000000000000000;134,000000000000000;2,70321333333333e+05;15,000000000000000;2019;Ocupação da rua Uruguaiana;2304400;Fortaleza
23044000826;301,500000000000000;157,000000000000000;3,64362250000000e+05;17,500000000000000;2019;Ocupação Garibaldi/Cruzeiro/Itaperoaba;2304400;Fortaleza
23044000827;51,250000000000000;26,500000000000000;6,77375000000000e+04;2,000000000000000;2019;Ocupação Itambé;2304400;Fortaleza
23044000829;164,333333333333343;96,333333333333329;2,89820333333333e+05;9,333333333333334;2019;Ocupação Novo Alagadiço trecho I;2304400;Fortaleza
23044000831;142,500000000000000;79,500000000000000;2,42049000000000e+05;7,500000000000000;2019;Ocupação Novo Alagadiço trecho III;2304400;Fortaleza
23044000835;129,571428571428584;48,714285714285715;6,61522142857143e+04;7,428571428571429;2019;Parque Alto Alegre;2304400;Fortaleza
23044000836;144,400000000000006;57,000000000000000;9,19568000000000e+04;7,200000000000000;2019;Parque Aracapé;2304400;Fortaleza
23044000837;158,000000000000000;63,666666666666664;1,19501666666667e+05;7,666666666666667;2019;Parque II Irmãos I;2304400;Fortaleza
23044000838;135,666666666666657;53,000000000000000;9,74373333333333e+04;7,000000000000000;2019;Parque II Irmãos II;2304400;Fortaleza
23044000839;285,666666666666686;125,333333333333329;2,52348000000000e+05;15,666666666666666;2019;Parque II Irmãos III;2304400;Fortaleza
23044000841;101,333333333333329;93,666666666666671;2,92930666666667e+05;5,666666666666667;2019;Casa do Samba;2304400;Fortaleza
23044000842;132,000000000000000;65,000000000000000;1,41407000000000e+05;6,000000000000000;2019;Jardim União II;2304400;Fortaleza
23044000843;88,000000000000000;87,000000000000000;2,89945000000000e+05;5,000000000000000;2019;Joana D´arc;2304400;Fortaleza
23044000844;239,666666666666657;148,333333333333343;3,70953666666667e+05;13,333333333333334;2019;Machado Araújo;2304400;Fortaleza
23044000845;298,500000000000000;174,000000000000000;4,36334000000000e+05;17,500000000000000;2019;Mercado Velho;2304400;Fortaleza
23044000847;204,333333333333343;146,333333333333343;4,06933000000000e+05;11,333333333333334;2019;Praça do Coqueiro;2304400;Fortaleza
23044000848;153,333333333333343;118,333333333333329;3,60713666666667e+05;8,666666666666666;2019;Rua Andre Dall´olio II;2304400;Fortaleza
23044000849;171,000000000000000;96,000000000000000;2,16330666666667e+05;8,666666666666666;2019;Santo Amaro;2304400;Fortaleza
23044000850;178,222222222222229;128,111111111111114;3,84540555555556e+05;9,555555555555555;2019;Tancredo Neves;2304400;Fortaleza
23044000852;28,000000000000000;16,000000000000000;6,99670000000000e+04;1,000000000000000;2019;Vitória;2304400;Fortaleza
23044000854;185,666666666666657;110,333333333333329;2,79918000000000e+05;8,666666666666666;2019;Quatro Varas II;2304400;Fortaleza
23044000855;172,000000000000000;99,000000000000000;2,26887000000000e+05;8,000000000000000;2019;Coelho Neto;2304400;Fortaleza
23044000856;217,000000000000000;129,666666666666657;3,05887000000000e+05;10,666666666666666;2019;Buraco da Gia;2304400;Fortaleza
23044000857;154,500000000000000;82,000000000000000;2,18631500000000e+05;9,500000000000000;2019;Santo Expedito II;2304400;Fortaleza
23044000858;243,333333333333343;161,000000000000000;4,38275000000000e+05;13,333333333333334;2019;Raul Barbosa B;2304400;Fortaleza
23044000859;168,666666666666657;65,333333333333329;9,50753333333333e+04;11,000000000000000;2019;Granja Lisboa C;2304400;Fortaleza
23044000860;228,000000000000000;100,000000000000000;1,74722000000000e+05;13,000000000000000;2019;Campos Belos B;2304400;Fortaleza
23044000861;318,666666666666686;135,000000000000000;2,53988000000000e+05;16,333333333333332;2019;Pedreira / Riacho das Pedras B;2304400;Fortaleza
23044000862;167,000000000000000;67,000000000000000;9,40366666666667e+04;10,000000000000000;2019;Comunidade Canal Leste B;2304400;Fortaleza
23044000863;258,750000000000000;113,500000000000000;2,05446500000000e+05;14,500000000000000;2019;Genibau B;2304400;Fortaleza
23044000864;141,444444444444457;68,777777777777771;1,43923000000000e+05;7,111111111111111;2019;Riacho Doce B;2304400;Fortaleza
23044000865;184,571428571428584;96,571428571428569;1,88039571428571e+05;9,000000000000000;2019;Conjunto Pantanal/Língua de Cobra B;2304400;Fortaleza
23044000867;110,642857142857139;42,071428571428569;7,02840714285714e+04;5,357142857142857;2019;Pantanal;2304400;Fortaleza
23044000868;145,666666666666657;61,000000000000000;1,02239666666667e+05;7,000000000000000;2019;Ilha Dourada B;2304400;Fortaleza
23044000869;180,000000000000000;71,000000000000000;1,04531500000000e+05;10,000000000000000;2019;Comunidade Canal Leste C;2304400;Fortaleza
23044000870;164,000000000000000;60,000000000000000;8,75300000000000e+04;10,000000000000000;2019;Comunidade Canal Leste D;2304400;Fortaleza
23044000871;201,250000000000000;87,500000000000000;1,26911000000000e+05;12,000000000000000;2019;Comunidade Canal Leste E;2304400;Fortaleza
23044000872;176,333333333333343;67,333333333333329;9,78615000000000e+04;9,833333333333334;2019;Comunidade Canal Leste F;2304400;Fortaleza
23044000875;173,500000000000000;66,250000000000000;9,52962500000000e+04;9,250000000000000;2019;Comunidade Jardim Fluminense B;2304400;Fortaleza
23044000876;190,000000000000000;78,000000000000000;1,10653000000000e+05;9,500000000000000;2019;Lagoa da Libanea B;2304400;Fortaleza
23044000877;175,199999999999989;68,599999999999994;1,18660200000000e+05;9,199999999999999;2019;Ipaumirim B;2304400;Fortaleza
23044000878;167,666666666666657;97,333333333333329;2,81940333333333e+05;10,000000000000000;2019;Travessa Elieli B;2304400;Fortaleza
23044000879;308,000000000000000;144,500000000000000;3,05759500000000e+05;17,000000000000000;2019;Campo Real I B;2304400;Fortaleza
23044000880;130,666666666666657;50,666666666666664;8,65836666666667e+04;6,500000000000000;2019;Pantanal I C;2304400;Fortaleza
23047070004;NA;NA;NA;NA;NA;Oiteiro;2304707;Granja
23049540002;NA;NA;NA;NA;NA;Sem Terra;2304954;Guaiúba
23049540003;NA;NA;NA;NA;NA;Vila do Trilho;2304954;Guaiúba
23049540005;NA;NA;NA;NA;NA;Sem Terra (Itacima);2304954;Guaiúba
23058030002;NA;NA;NA;NA;NA;Corte (linha férrea);2305803;Ipu
23058030003;NA;NA;NA;NA;NA;Pereiros (linha férrea);2305803;Ipu
23059020001;NA;NA;NA;NA;NA;Beira Rio;2305902;Ipueiras
23059020003;NA;NA;NA;NA;NA;Batista Sampaio;2305902;Ipueiras
23062560004;NA;NA;NA;NA;NA;Pedras;2306256;Itaitinga
23064050002;NA;NA;NA;NA;NA;Alto Alegre;2306405;Itapipoca
23064050003;NA;NA;NA;NA;NA;Alto Alegre e Mourão;2306405;Itapipoca
23064050004;NA;NA;NA;NA;NA;Alto São Francisco;2306405;Itapipoca
23064050005;NA;NA;NA;NA;NA;Barrento;2306405;Itapipoca
23064050006;NA;NA;NA;NA;NA;Cacimbas;2306405;Itapipoca
23064050007;NA;NA;NA;NA;NA;Encruzilhada;2306405;Itapipoca
23064050008;NA;NA;NA;NA;NA;Estação;2306405;Itapipoca
23064050009;NA;NA;NA;NA;NA;Ipu;2306405;Itapipoca
23064050010;NA;NA;NA;NA;NA;Ladeira A;2306405;Itapipoca
23064050012;NA;NA;NA;NA;NA;Picos;2306405;Itapipoca
23064050013;NA;NA;NA;NA;NA;Portelinha;2306405;Itapipoca
23064050014;NA;NA;NA;NA;NA;Sanharão;2306405;Itapipoca
23064050015;NA;NA;NA;NA;NA;Tamarindo;2306405;Itapipoca
23064050016;NA;NA;NA;NA;NA;Ladeira B;2306405;Itapipoca
23073040002;NA;NA;NA;NA;NA;Horto;2307304;Juazeiro do Norte
23073040008;NA;NA;NA;NA;NA;Campo Alegre - área verde (J3, L3, M3);2307304;Juazeiro do Norte
23073040009;NA;NA;NA;NA;NA;Campo Alegre - área verde (E4, F4);2307304;Juazeiro do Norte
23073040010;NA;NA;NA;NA;NA;João Cabral - faixa de domínio da alta tensão;2307304;Juazeiro do Norte
23073040011;NA;NA;NA;NA;NA;José Geraldo da Cruz - faixa de domínio da alta tensão;2307304;Juazeiro do Norte
23073040013;NA;NA;NA;NA;NA;Triângulo - faixa de domínio da alta tensão;2307304;Juazeiro do Norte
23076010001;NA;NA;NA;NA;NA;Bixopá;2307601;Limoeiro do Norte
23076010002;NA;NA;NA;NA;NA;Bom Jesus do Cruzeiro;2307601;Limoeiro do Norte
23076010003;NA;NA;NA;NA;NA;Ilha;2307601;Limoeiro do Norte
23076010004;NA;NA;NA;NA;NA;Luis Alves de Freitas;2307601;Limoeiro do Norte
23076500003;NA;NA;NA;NA;NA;Boa Vista;2307650;Maracanaú
23076500004;NA;NA;NA;NA;NA;Alto Alegre;2307650;Maracanaú
23076500008;NA;NA;NA;NA;NA;Beira Rio;2307650;Maracanaú
23076500009;87,000000000000000;33,000000000000000;4,34220000000000e+04;6,000000000000000;2019;Alto Alegre II;2307650;Maracanaú
23076500010;NA;NA;NA;NA;NA;Parque Jari;2307650;Maracanaú
23076500011;NA;NA;NA;NA;NA;Pau Serrado A;2307650;Maracanaú
23076500012;NA;NA;NA;NA;NA;Sítio Jari;2307650;Maracanaú
23076500013;NA;NA;NA;NA;NA;Alto Alegre Parque Tijuca;2307650;Maracanaú
23076500015;NA;NA;NA;NA;NA;Alto da Mangueira II;2307650;Maracanaú
23076500016;NA;NA;NA;NA;NA;Centro;2307650;Maracanaú
23076500018;NA;NA;NA;NA;NA;Jardim das Maravilhas;2307650;Maracanaú
23076500019;NA;NA;NA;NA;NA;Jenipapeiro;2307650;Maracanaú
23076500020;NA;NA;NA;NA;NA;Mutirão Vida Nova (Furna da Onça);2307650;Maracanaú
23076500022;NA;NA;NA;NA;NA;Pajuçara (Alto da Balança e J. Paraíso);2307650;Maracanaú
23076500023;NA;NA;NA;NA;NA;Colonia Antonio Justa;2307650;Maracanaú
23076500026;NA;NA;NA;NA;NA;Pau Serrado B;2307650;Maracanaú
23077000001;NA;NA;NA;NA;NA;Vila Luciana;2307700;Maranguape
23077000002;NA;NA;NA;NA;NA;Novo Parque Iracema;2307700;Maranguape
23077000004;NA;NA;NA;NA;NA;Planalto dos Cajueiros;2307700;Maranguape
23077000006;NA;NA;NA;NA;NA;Área de doação PMM;2307700;Maranguape
23077000007;NA;NA;NA;NA;NA;Área de doação PMM (rua Pedro Lucas);2307700;Maranguape
23077000008;NA;NA;NA;NA;NA;Área dos Sem Terra;2307700;Maranguape
23077000009;NA;NA;NA;NA;NA;Área parcialmente invadida;2307700;Maranguape
23077000010;NA;NA;NA;NA;NA;Área próxima ao cemitério da Tabatinga;2307700;Maranguape
23077000013;NA;NA;NA;NA;NA;Escorrego;2307700;Maranguape
23077000014;NA;NA;NA;NA;NA;Estrada do Sumido;2307700;Maranguape
23077000015;NA;NA;NA;NA;NA;Gereraú;2307700;Maranguape
23077000016;NA;NA;NA;NA;NA;Jusante do Açude das Lages;2307700;Maranguape
23077000018;NA;NA;NA;NA;NA;Loteamento Novo Gereraú 1;2307700;Maranguape
23077000019;NA;NA;NA;NA;NA;Loteamento Novo Gereraú 2;2307700;Maranguape
23087080003;NA;NA;NA;NA;NA;Irapuan Nobre;2308708;Morada Nova
23087080004;NA;NA;NA;NA;NA;Pedra e Cal;2308708;Morada Nova
23096070004;NA;NA;NA;NA;NA;Aldeia Parque II;2309607;Pacajus
23096070006;NA;NA;NA;NA;NA;Coaçu/ Silvia Felipe;2309607;Pacajus
23096070007;NA;NA;NA;NA;NA;Área Verde - Loteamento Paiacus;2309607;Pacajus
23096070008;NA;NA;NA;NA;NA;Coaçu;2309607;Pacajus
23097060002;NA;NA;NA;NA;NA;Área Livre - Loteamento Parque Nova Pavuna;2309706;Pacatuba
23097060003;NA;NA;NA;NA;NA;Área Verde - Loteamento Acarauzinho;2309706;Pacatuba
23097060004;NA;NA;NA;NA;NA;Área Verde Loteamento Esplanada da Pacatuba;2309706;Pacatuba
23097060005;NA;NA;NA;NA;NA;Área Verde Loteamento Parque Aratanha;2309706;Pacatuba
23097060007;NA;NA;NA;NA;NA;Faixa não edificante do DER;2309706;Pacatuba
23107040001;NA;NA;NA;NA;NA;Rua José Claser Guimarães;2310704;Pentecoste
23107040003;NA;NA;NA;NA;NA;Nova Jerusalém;2310704;Pentecoste
23107040004;NA;NA;NA;NA;NA;Renascer;2310704;Pentecoste
23107040005;NA;NA;NA;NA;NA;Renascer II;2310704;Pentecoste
23113060001;NA;NA;NA;NA;NA;Monte Alegre;2311306;Quixadá
23113060002;NA;NA;NA;NA;NA;Assentamento Jean Silva;2311306;Quixadá
23124030002;NA;NA;NA;NA;NA;Mangue;2312403;São Gonçalo do Amarante
23129080009;NA;NA;NA;NA;NA;Barragem (Jaibaras);2312908;Sobral
23129080010;NA;NA;NA;NA;NA;Caioca;2312908;Sobral
23129080011;NA;NA;NA;NA;NA;Gaviões (Dom Expedito);2312908;Sobral
23129080012;NA;NA;NA;NA;NA;Pedra Branca;2312908;Sobral
23129080014;NA;NA;NA;NA;NA;Rua Campo Grande e Itália (Dom Expedito);2312908;Sobral
23129080015;NA;NA;NA;NA;NA;Sumaré A;2312908;Sobral
23129080016;NA;NA;NA;NA;NA;Sumaré B;2312908;Sobral
23134010001;NA;NA;NA;NA;NA;Terra Prometida;2313401;Tianguá
23135000001;NA;NA;NA;NA;NA;Flecheiras;2313500;Trairi
23135000002;NA;NA;NA;NA;NA;Mundaú;2313500;Trairi
24032510005;NA;NA;NA;NA;NA;Moita Verde;2403251;Parnamirim
24032510006;NA;NA;NA;NA;NA;D. Pedro II;2403251;Parnamirim
24032510007;NA;NA;NA;NA;NA;Japecanga;2403251;Parnamirim
24032510008;NA;NA;NA;NA;NA;Boa Esperança;2403251;Parnamirim
24032510009;NA;NA;NA;NA;NA;Beira Rio;2403251;Parnamirim
24032510010;NA;NA;NA;NA;NA;Toca da Raposa;2403251;Parnamirim
24036080001;NA;NA;NA;NA;NA;Loteamento Santa Rita;2403608;Extremoz
24080030002;NA;NA;NA;NA;NA;Fio;2408003;Mossoró
24080030003;NA;NA;NA;NA;NA;Forno Velho;2408003;Mossoró
24080030004;NA;NA;NA;NA;NA;Wilson Rosado;2408003;Mossoró
24080030005;NA;NA;NA;NA;NA;Santa Helena;2408003;Mossoró
24080030007;NA;NA;NA;NA;NA;Abolição 4;2408003;Mossoró
24080030008;NA;NA;NA;NA;NA;Barrocas;2408003;Mossoró
24080030010;NA;NA;NA;NA;NA;Resistência;2408003;Mossoró
24080030011;NA;NA;NA;NA;NA;Pirrichil;2408003;Mossoró
24080030012;NA;NA;NA;NA;NA;Ilha de Santa Luzia;2408003;Mossoró
24080030013;NA;NA;NA;NA;NA;Paredões;2408003;Mossoró
24080030014;NA;NA;NA;NA;NA;Alameda;2408003;Mossoró
24080030017;NA;NA;NA;NA;NA;Beira Rio;2408003;Mossoró
24081020001;NA;NA;NA;NA;NA;Passo da Pátria;2408102;Natal
24081020002;NA;NA;NA;NA;NA;Fio;2408102;Natal
24081020034;NA;NA;NA;NA;NA;Lagoinha;2408102;Natal
24081020035;NA;NA;NA;NA;NA;Planalto;2408102;Natal
24081020036;NA;NA;NA;NA;NA;Cambuim;2408102;Natal
24081020037;NA;NA;NA;NA;NA;Mosquito;2408102;Natal
24081020038;NA;NA;NA;NA;NA;Beira Rio;2408102;Natal
24081020039;NA;NA;NA;NA;NA;AEIS Jacó/Rua do Motor A;2408102;Natal
24081020040;NA;NA;NA;NA;NA;Barreiros;2408102;Natal
24081020041;NA;NA;NA;NA;NA;Lavadeiras;2408102;Natal
24081020042;NA;NA;NA;NA;NA;Curtume;2408102;Natal
24081020043;NA;NA;NA;NA;NA;Salgadinho;2408102;Natal
24081020044;NA;NA;NA;NA;NA;Vietnã;2408102;Natal
24081020045;NA;NA;NA;NA;NA;Brasília Teimosa;2408102;Natal
24081020046;NA;NA;NA;NA;NA;África;2408102;Natal
24081020048;NA;NA;NA;NA;NA;José Sarney;2408102;Natal
24081020049;NA;NA;NA;NA;NA;Mãe Luiza;2408102;Natal
24081020050;NA;NA;NA;NA;NA;Pompéia;2408102;Natal
24081020051;NA;NA;NA;NA;NA;Raio de Sol;2408102;Natal
24081020052;NA;NA;NA;NA;NA;Aliança;2408102;Natal
24081020053;NA;NA;NA;NA;NA;Gramoré;2408102;Natal
24081020055;NA;NA;NA;NA;NA;Coqueiros;2408102;Natal
24081020056;NA;NA;NA;NA;NA;Tenente Manoel Procópio;2408102;Natal
24081020057;NA;NA;NA;NA;NA;Ocidental de Baixo;2408102;Natal
24081020058;NA;NA;NA;NA;NA;Formigueiro;2408102;Natal
24081020059;NA;NA;NA;NA;NA;Alto Guarapes;2408102;Natal
24081020061;NA;NA;NA;NA;NA;Alta Tensão/Conjunto Santa Clara;2408102;Natal
24081020063;NA;NA;NA;NA;NA;Cruzeiro;2408102;Natal
24081020064;NA;NA;NA;NA;NA;Mereto;2408102;Natal
24081020065;NA;NA;NA;NA;NA;Japão;2408102;Natal
24081020066;NA;NA;NA;NA;NA;13 de Maio;2408102;Natal
24081020067;NA;NA;NA;NA;NA;Alemão;2408102;Natal
24081020069;NA;NA;NA;NA;NA;Aparecida;2408102;Natal
24081020073;NA;NA;NA;NA;NA;Nossa Senhora da Glória;2408102;Natal
24081020074;NA;NA;NA;NA;NA;Sitio Guarapes;2408102;Natal
24081020075;NA;NA;NA;NA;NA;Jardim Progresso;2408102;Natal
24081020076;NA;NA;NA;NA;NA;El Dorado;2408102;Natal
24081020079;NA;NA;NA;NA;NA;AEIS Jacó/Rua do Motor B;2408102;Natal
24081020080;NA;NA;NA;NA;NA;Escadaria;2408102;Natal
24081020082;NA;NA;NA;NA;NA;Hospicio;2408102;Natal
24081020083;NA;NA;NA;NA;NA;Potyguarania;2408102;Natal
24081020084;NA;NA;NA;NA;NA;Urubu;2408102;Natal
24081020085;NA;NA;NA;NA;NA;Aluizio Bezerra;2408102;Natal
24081020086;NA;NA;NA;NA;NA;Palha;2408102;Natal
24081020087;NA;NA;NA;NA;NA;Almas;2408102;Natal
24081020088;NA;NA;NA;NA;NA;Promorar;2408102;Natal
24081020090;NA;NA;NA;NA;NA;Serraria;2408102;Natal
24081020091;NA;NA;NA;NA;NA;Salinas Floresta;2408102;Natal
24081020092;NA;NA;NA;NA;NA;Olho D´Água;2408102;Natal
24081020093;NA;NA;NA;NA;NA;Viaduto;2408102;Natal
24081020095;NA;NA;NA;NA;NA;Esperança;2408102;Natal
24081020097;NA;NA;NA;NA;NA;Wilma Maia;2408102;Natal
24081020098;NA;NA;NA;NA;NA;D. Pedro I;2408102;Natal
24081020099;NA;NA;NA;NA;NA;Alto da Torre;2408102;Natal
